item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,is_ads_eligible
125320,חקירות חיתיות סט מארז גדול דגם Ron Jet,"סט משחק The Creature Cases – R.O.N. Jet 🐾מה כולל הסט: ✨ 2 דמויות עם כנפיים סט משחק מהעולם המרתק של The Creature Cases, עם עיצוב מפורט ואיכותי – בדיוק כמו בסדרה! מושלם לילדים שאוהבים חיות, הרפתקאות ופתרון תעלומות. ✈️ מטוס Jet מעוצב ומוכן למשימה 🚀 ניתן להושיב את הדמויות בתוך הרכב ולהמריא להרפתקה 🔧 חלקים שנפתחים למשחק דמיון חי ומוחשי 🧩 מעודד התפתחות קוגניטיבית ומיומנויות מוטוריקה עדינה ⭐ תואם לכל המוצרים מהסדרה – אפשר לאסוף ולהרכיב עולם שלם ✅ עומד בתקן CE האירופאי 🎯 גיל מומלץ: מגיל 3 ומעלה למה לבחור במוצר הזה: צעצוע רשמי ברישיון Netflix איכות ייצור מעולה ועמידות גבוהה מתנה מושלמת לילדים סקרנים שאוהבים לגלות ולפתור",https://www.babystav.co.il/חקירות-חיתיות-סט-מארז-גדול-דגם-ron-jet,חקירות חיתיות | Creature Cases,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Grow/Creature%20Cases/ron%20jet/jet0.png,in_stock,249.00 ILS,,true
125322,בימבה מתקפלת דגם ג'וק,"בימבה ג'וק בעיצוב נעים וטרנדי. מתקפלת ברגע בשתי נקודות קיפול:הרגליים האחוריות והכידון. קלה במיוחד ונוחה לאחסון ונשיאה בתא המטען או בסל החפצים של העגלה. בעלת 3 גלגלי סיליקון עמיד ואיכותי, המקנים יציבות מירבית לרכיבה בטוחה, בבית או בחוץ. מסייעת בפיתוח היציבה אצל הפעוט ועוזרת לעודד בטחון עצמי ועצמאות. מומלץ לשימוש מגיל שנה וחצי ועד לילדים שמשקלם עד 20 ק""ג. קל להרכבה ע""י מבוגר",https://www.babystav.co.il/בימבה-מתקפלת-דגם-ג-וק,מיננה | Minene,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/325624e49fafe2bb5a5302f577e6728a.png,out_of_stock,99.00 ILS,,true
125323,סט מצעים למיטת תינוק מסדרת Vintage Collection דגם אבן מודפס,"ליין רך ונוסטלגי, המעורר זכרונות ילדות מתוקים! הליין כולו מאוייר בקו ידני עדין בסגנון וינטג’, מודפס באלמנטים המעוררים זכרונות של ילדות רחוקה. האיורים העדינים, על רקע צבעוניות הרמונית, יוסיפו אוירה רכה ועדינה לחדר של הבייבי. המוצרים עשויים מבד סינגל ג’רזי רך, נעים ומלטף מכותנה איכותית, ומבדי טטרה 100% כותנה רכה ואיכותית. הליין מכיל מגוון של מוצרים לחדר הילדים – כלי מיטה ומוצרים לטיפול בתינוק וכן אביזרים לעגלה. הוראות כביסה בהתאם לתווית. הסט מכיל : מגן ראש מודפס למיטת התינוק בגודל 192 ס”מ אורך כאשר כל דופן 64 ס”מ ו25 ס”מ גובה שמיכת חורף מודפסת עבה עם מילוי בגודל מלא סדין ומיטת תינוק חלק בצבעוניות מעושנת. מידות: שמיכה: 115*85 ס”מ סדין: 135*80 ס”מ מגן ראש למיטה: 192*25 ס”מ הרכב בד: עשוי בד סינגל ג’רזי רך, נעים ומלטף, 100% כותנה איכותית הוראות כביסה: בהתאם",https://www.babystav.co.il/סט-מצעים-למיטת-תינוק-מסדרת-vintage-collection-דגם-אבן-מודפס,מיננה | Minene,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/%D7%A1%D7%98%20%D7%9E%D7%A6%D7%A2%D7%99%D7%9D%20%D7%9C%D7%9E%D7%99%D7%98%D7%AA%20%D7%AA%D7%99%D7%A0%D7%95%D7%A7/8778e17a1bf5065a61234f69a732d043.png,out_of_stock,349.00 ILS,,true
125324,סט מצעים למיטת תינוק מסדרת Vintage Collection דגם כחול מודפס,"ליין רך ונוסטלגי, המעורר זכרונות ילדות מתוקים! הליין כולו מאוייר בקו ידני עדין בסגנון וינטג’, מודפס באלמנטים המעוררים זכרונות של ילדות רחוקה. האיורים העדינים, על רקע צבעוניות הרמונית, יוסיפו אוירה רכה ועדינה לחדר של הבייבי. המוצרים עשויים מבד סינגל ג’רזי רך, נעים ומלטף מכותנה איכותית, ומבדי טטרה 100% כותנה רכה ואיכותית. הליין מכיל מגוון של מוצרים לחדר הילדים – כלי מיטה ומוצרים לטיפול בתינוק וכן אביזרים לעגלה. הוראות כביסה בהתאם לתווית. הסט מכיל : מגן ראש מודפס למיטת התינוק בגודל 192 ס”מ אורך כאשר כל דופן 64 ס”מ ו25 ס”מ גובה שמיכת חורף מודפסת עבה עם מילוי בגודל מלא סדין ומיטת תינוק חלק בצבעוניות מעושנת. מידות: שמיכה: 115*85 ס”מ סדין: 135*80 ס”מ מגן ראש למיטה: 192*25 ס”מ הרכב בד: עשוי בד סינגל ג’רזי רך, נעים ומלטף, 100% כותנה איכותית הוראות כביסה: בהתאם",https://www.babystav.co.il/סט-מצעים-למיטת-תינוק-מסדרת-vintage-collection-דגם-כחול-מודפס,מיננה | Minene,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/%D7%A1%D7%98%20%D7%9E%D7%A6%D7%A2%D7%99%D7%9D%20%D7%9C%D7%9E%D7%99%D7%98%D7%AA%20%D7%AA%D7%99%D7%A0%D7%95%D7%A7/4dd483eae37b454cbf3508f4f27c3390.jpg,out_of_stock,349.00 ILS,,true
125325,סט מצעים למיטת תינוק מסדרת Vintage Collection דגם שמנת מודפס,"ליין רך ונוסטלגי, המעורר זכרונות ילדות מתוקים! הליין כולו מאוייר בקו ידני עדין בסגנון וינטג’, מודפס באלמנטים המעוררים זכרונות של ילדות רחוקה. האיורים העדינים, על רקע צבעוניות הרמונית, יוסיפו אוירה רכה ועדינה לחדר של הבייבי. המוצרים עשויים מבד סינגל ג’רזי רך, נעים ומלטף מכותנה איכותית, ומבדי טטרה 100% כותנה רכה ואיכותית. הליין מכיל מגוון של מוצרים לחדר הילדים – כלי מיטה ומוצרים לטיפול בתינוק וכן אביזרים לעגלה. הוראות כביסה בהתאם לתווית. הסט מכיל : מגן ראש מודפס למיטת התינוק בגודל 192 ס”מ אורך כאשר כל דופן 64 ס”מ ו25 ס”מ גובה שמיכת חורף מודפסת עבה עם מילוי בגודל מלא סדין ומיטת תינוק חלק בצבעוניות מעושנת. מידות: שמיכה: 115*85 ס”מ סדין: 135*80 ס”מ מגן ראש למיטה: 192*25 ס”מ הרכב בד: עשוי בד סינגל ג’רזי רך, נעים ומלטף, 100% כותנה איכותית הוראות כביסה: בהתאם",https://www.babystav.co.il/סט-מצעים-למיטת-תינוק-מסדרת-vintage-collection-דגם-שמנת-מודפס,מיננה | Minene,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/%D7%A1%D7%98%20%D7%9E%D7%A6%D7%A2%D7%99%D7%9D%20%D7%9C%D7%9E%D7%99%D7%98%D7%AA%20%D7%AA%D7%99%D7%A0%D7%95%D7%A7/02c8c00799223b5668e2108ca21ccf23.jpg,out_of_stock,349.00 ILS,,true
125327,זוג סדינים למיטת תינוק 135X80 דגם בז OS,"סדין עם גומי למיטת תינוק עשוי 100% כותנה מתאים לגודל מזרן 66/128, 63/128",https://www.babystav.co.il/זוג-סדינים-למיטת-תינוק-135x80-דגם-בז-os,לו ואני | Lu&Me,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/luandme/89991.jpg,out_of_stock,76.00 ILS,,true
125328,סט מצעים למיטת תינוק דגם תכלת OS,"ליין חדיש ואופני המעורר מחשבה ועניין! הסט יוסיף אוירה רכה ועדינה לחדר של הבייבי. המוצרים עשויים 100% כותנה, נעים ומלטף מכותנה איכותית, הוראות כביסה בהתאם לתווית. הסט מכיל : מגן ראש מודפס למיטת התינוק בגודל 192 ס”מ אורך כאשר כל דופן 64 ס”מ ו25 ס”מ גובה שמיכת חורף מודפסת עבה עם מילוי בגודל מלא סדין ומיטת תינוק מידות: שמיכה: 115*85 ס”מ סדין: 135*80 ס”מ מגן ראש למיטה: 192*25 ס”מ",https://www.babystav.co.il/סט-מצעים-למיטת-תינוק-דגם-תכלת-os,לו ואני | Lu&Me,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/luandme/90316.jpg,out_of_stock,269.00 ILS,,true
125329,שמיכת פוך לתינוק דגם 100X150סמ,"שמיכת פוך רכה ונעימה, מחממת למיטת תינוק ולמיטת מעבר מבית LU&ME. איכות החומרים: ציפוי השמיכה עשוי בד מיקרופייבר 120gsm עבה ואיכותי. מילוי השמיכה: 100% סיבי סיליקון חלולים (הולופייבר) שמקנים רכות, קפיציות, גמישות מלטפת וכושר בידוד מעולה. גודל השמיכה: 100 על 150 ס""מ. הוראות כביסה: מתאים לכביסה במכונה בהתאם להוראות היצרן.",https://www.babystav.co.il/שמיכת-פוך-לתינוק-דגם-100x150סמ,לו ואני | Lu&Me,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/luandme/7297629130123.jpg,in_stock,79.00 ILS,,true
125330,סט מצעים למיטת תינוק דגם שמנת מודפס OS,"ליין חדיש ואופני המעורר מחשבה ועניין! הסט יוסיף אוירה רכה ועדינה לחדר של הבייבי. המוצרים עשויים 100% כותנה, נעים ומלטף מכותנה איכותית, הוראות כביסה בהתאם לתווית. הסט מכיל : מגן ראש מודפס למיטת התינוק בגודל 192 ס”מ אורך כאשר כל דופן 64 ס”מ ו25 ס”מ גובה שמיכת חורף מודפסת עבה עם מילוי בגודל מלא סדין ומיטת תינוק מידות: שמיכה: 115*85 ס”מ סדין: 135*80 ס”מ מגן ראש למיטה: 192*25 ס”מ",https://www.babystav.co.il/סט-מצעים-למיטת-תינוק-דגם-שמנת-מודפס-os,לו ואני | Lu&Me,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/luandme/90317.jpg,out_of_stock,269.00 ILS,,true
125331,סט מצעים למיטת תינוק דגם ורוד בהיר OS,"ליין חדיש ואופני המעורר מחשבה ועניין! הסט יוסיף אוירה רכה ועדינה לחדר של הבייבי. המוצרים עשויים 100% כותנה, נעים ומלטף מכותנה איכותית, הוראות כביסה בהתאם לתווית. הסט מכיל : מגן ראש מודפס למיטת התינוק בגודל 192 ס”מ אורך כאשר כל דופן 64 ס”מ ו25 ס”מ גובה שמיכת חורף מודפסת עבה עם מילוי בגודל מלא סדין ומיטת תינוק מידות: שמיכה: 115*85 ס”מ סדין: 135*80 ס”מ מגן ראש למיטה: 192*25 ס”מ",https://www.babystav.co.il/סט-מצעים-למיטת-תינוק-דגם-ורוד-בהיר-os,לו ואני | Lu&Me,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Meinene/luandme/90315.jpg,in_stock,269.00 ILS,,true
125332,תלת אופן 3ב1 דגם Learning Trike 3in1 Plus Ecologic,"גלו את LEARNING TRIKE 3in1 PLUS ECOLOGIC – תלת אופן שמתפתח יחד עם הילד! מגיל 12 חודשים ועד 3 שנים, מתלת אופן לאופני איזון ב 3 שלבים ללא צורך בכלי עבודה כולל מושב נוח עם שני מצבי גובה , כידון הורה מתכוונן ושלדה קלה ועמידה – שילוב מושלם לפיתוח שיווי משקל, קואורדינציה וביטחון עצמי, דרך חוויית משחק מהנה ומלמדת! התלת אופן עשוי עם 100% פלסטיק ממוחזר וסיבים טבעיים* מהשימוש שלנו בפלסטיק ממוחזר שאושר על ידי GRS בסדרת ה-ECOLOGIC שלנו, הצלחנו לעשות שימוש חוזר ב-118+ טונות של בקבוקים וכוסות משומשים, רשתות דגים ועוד, מפרט: תלת אופן 3 ב־1 אקולוגי העשוי מ־100% פלסטיק ממוחזר וקש חיטה מתאים לגילאי 12–36 חודשים ועד 20 ק""ג גובה מומלץ לרוכב 70–95 ס""מ 3 מצבי שימוש – תלת אופן עם כידון הורה, אופני למידה עם דוושות, אופני איזון עצמאיים שלדה קלה ועמידה לתמיכה ובטיחות מלאה מושב דו־שלבי עם שני גבהים – 27.1 ו־28.3 ס""מ כידון הורה מתכוונן ל־2 גבהים ומתפרק בקלות גלגל קדמי 200 מ""מ ו־2 אחוריים 180 מ""מ מחומר EVA עמיד נגד פנצ'רים דוושות נשלפות עם אחסון מובנה מתחת למושב גריפים רכים ואחיזת TPR ארגונומית לנוחות מרבית סל קדמי נשלף לצעצועים וציוד קטן מעבר בין מצבי שימוש בלחיצה – ללא צורך בכלים משקל האופניים 2.47 ק""",https://www.babystav.co.il/תלת-אופן-3ב1-דגם-learning-trike-3in1-plus-ecologic,גלובר | Globber,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Globber/Learning%20trike/738-109_ft_L_mode1_rgb-600x600.jpg,in_stock,349.00 ILS,269.00 ILS,true
125333,אופני למידה מגיל שנה דגם Learning Bike Ecologic,"אופני למידה בטוחים ומהנים לפעוטות, לפיתוח מיומנויות מוטוריות דרך משחק! האופניים הראשונים של ילדכם, לגילאי 12- 36 חודשים, מעודדים שיווי משקל, קואורדינציה ותחושת ביטחון – כבר מגיל שנה. עם מושב דו-שלבי נוח, סלסלה נשלפת, ידיות אחיזה ארגונומיות וגלגלי EVA קלים, זהו כלי הרכיבה המושלם להרפתקה עצמאית ראשונה, על ארבעה גלגלים! אופני הלמידה עשויים עם 100% פלסטיק ממוחזר וסיבים טבעים מפרט: אופני הלמידה עשויים עם 100% פלסטיק ממוחזר וקש חיטה גיל מומלץ לשימוש- 12-36 חודשים גובה מומלץ לשימוש- 70-95 ס”מ משקל מקסימלי- 20 ק”ג שני מצבי גובה למושב- 26.9 ו 25.6 (מהקרקע) קוטר גלגל – 180 מ”מ ידיות TPR ארגונומיות לנוחות מקסימלית הרכבה פשוטה ללא צורך בכלים סל אחסון קדמי נשלף",https://www.babystav.co.il/אופני-למידה-מגיל-שנה-דגם-learning-bike-ecologic,גלובר | Globber,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Globber/Learning%20bike/%D7%A7%D7%95%D7%A7%D7%95%D7%A1.jpg,in_stock,279.00 ILS,229.00 ILS,true
125334,גלגיליות לילדים 2ב1 במידה 26-29 דגם Learning Skates 2in1,"גלגיליות 2ב1 המקנים לילדך שיווי משקל, קואורדינציה וביטחון עצמי. גלגיליות למידה 2in1 מתאימות לילדים – התחל במצב למידה – שני הגלגלים האחוריים מקבילים ליציבות נוספת והופך בלחיצה וסיבוב למצב מתקדם כאשר כל הגלגלים נמצאים בצורה אנכית בקו אחיד 2 מצבי שימוש מצב למידה – שני הגלגלים האחוריים מקבילים ליציבות נוספת מצב מתקדם – כאשר כל הגלגלים נמצאים בצורה אנכית בקו אחיד מידה 26-29 גובה- מומלץ 100-160 ס”מ משקל מקסימלי 20 ק”ג משקל המוצר 1.6 ק”ג גודל גלגלים 54 מ”מ מייסבים איכותיים ברמה EBEC 9 ניתן להחליף את הגלגלים בין שני המצבים בלחיצה ומשיכה ניתן לשנות את הגודל של הסקטים כך שיתאימו בדיוק לכף הרגל של ילדכם מעצור TPR אחורי לבלימה מיידית ובטיחותית משקל המוצר 1.8 ק”ג",https://www.babystav.co.il/גלגיליות-לילדים-2ב1-במידה-26-29-דגם-learning-skates-2in1,גלובר | Globber,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Globber/Skates/%D7%95%D7%A8%D7%95%D7%93.jpg,in_stock,329.00 ILS,264.00 ILS,true
125335,בימבה משולבת הליכון 2ב1 דגם Walik n' Roll 2in1 Ecologic,"הליכון ובימבה 2 ב-1 בעיצוב חכם ואקולוגי – מושלם לצעדים הראשונים של הקטנטנים! מיוצר מ-100% פלסטיק ממוחזר, קל להרכבה ללא צורך בכלים, ומצויד בגלגלים מסתובבים360° המאפשרים תנועה חלקה וגמישה בכל כיוון ומנגנון קיפול גלגלים ייחודי לנוחות מרבית. מתאים לפעוטות מגיל 6 חודשים ועד 20 ק”ג – לשעות של משחק בטוח וחופשי, בבית ובחוץ. מפרט מיוצר עם 100% פלסטיק ממוחזר וקש חיטה הרכבה פשוטה ללא צורך בכלים מיועד מגיל 6 חודשים עד 20 ק”ג מצויד בגלגלים המסתובבים360° מערכת קיפול גלגלים עם פטנט ייחודי ונח משקל 1.9 ק""ג מידות בס""מ: אורך 48.5 | רוחב 27 | גובה 33.5 סדרת ה Ecologic מהשימוש שלנו בפלסטיק ממוחזר שאושר על ידי GRS בסדרת ה-ECOLOGIC שלנו, הצלחנו לעשות שימוש חוזר ב-118+ טונות של בקבוקים וכוסות משומשים, רשתות דגים ועוד, מאז אוקטובר 2022",https://www.babystav.co.il/בימבה-משולבת-הליכון-2ב1-דגם-walik-n--roll-2in1-ecologic,גלובר | Globber,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Globber/walker/830-505_ft_L_mode2_rgb-600x600.jpg,in_stock,349.00 ILS,249.00 ILS,true
125336,מזרון ויסקו אורטופדי בגודל 190X90 עובי 15 דגם מיטת יחיד,"רמת התמיכה של המזרן מתאימה את עצמה בהתאם למשקל הגוף עובי 15 ס""מ הויסקו אשר הינו חומר הידוע כסופג לחצים מתאים את עצמו לגוף, ומעניק פיזור משקל ותמיכה לשכיבה נוחה ושינה טובה בד המזרן הינו בד נושם והיפואלרגני בעל רוכסן להסרה קלה לכיסוי המזרן תפורה שכבת אקרילן נעימה ורכה, לשינה נינוחה תפירות המזרן העליונות מסוג כותנה אוורירית המסייעת לנוחות ולשמירה על בד מתוח לאורך שנים המזרן מתאים לכל הגילאים, תומך בגוף ובעמוד השדרה",https://www.babystav.co.il/מזרון-ויסקו-אורטופדי-בגודל-190x90-עובי-15-דגם-מיטת-יחיד,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/c295650a116a0b42c6176e7deb9cd2f8%20(1).jpg,out_of_stock,699.00 ILS,,true
125337,מזרון ויסקו אלוורה בגודל 190X90 עובי 15 דגם מיטת יחיד 15סמ,"מזרון איכותי ברמה הגבוה ביותר שיש היום מתאים למיטת יחיד גודל המזרון 190X90 ס""מ עובי 12 ס""מ רמת התמיכה של המזרן מתאימה את עצמה בהתאם למשקל הגוף הויסקו אשר הינו חומר הידוע כסופג לחצים מתאים את עצמו לגוף, ומעניק פיזור משקל ותמיכה לשכיבה נוחה ושינה טובה בד המזרן הינו בד נושם והיפואלרגני בשילוב אלוורה ובעל רוכסן להסרה קלה לכיסוי המזרן תפורה שכבת אקרילן נעימה ורכה, לשינה נינוחה תפירות המזרן העליונות מסוג קווילט, אשר יוצרות 'כריות נוחות' המסייעת לנוחות ולשמירה על בד מתוח לאורך שנים המזרן מתאים לכל הגילאים, תומך בגוף ובעמוד השדרה",https://www.babystav.co.il/מזרון-ויסקו-אלוורה-בגודל-190x90-עובי-15-דגם-מיטת-יחיד-15סמ,קטנטנים אור פלסט | Mamo,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/test.png,out_of_stock,799.00 ILS,,true
125338,מערכת השמש (סולארית) שולחנית מסתובבת דגם Solar System 2in1,"ערכת מדע מערכת השמש (סולארית) שולחנית מבית בוקי צרפת- Buki - Motorized Solar System תנו לאסטרונומים הצערים שלכם לחקור את החלל ומערכת השמש שלנו! עם המשחק הזה יוכלו הילדים שלכם לחקור וללמוד בעצמם את סודות השמים. משחק חינוכי לגלות את מערכת השמש ושמונה הכוכבים שלה! הכוכבים נעים במסלול אמת בפרק זמן של 35 דקות. המנורה באמצע נדלקת כמו מנורה לילה. גלו את כדור הארץ ואת הירח שלו ואת ליקווי החמה על ידי כיסוי המודל (מנורה כלולה). דרושות 3 בטריות AA (לא כלול). משחקי מדע לילדים - הדור הבא! משחקי חקר וחלל מעולם לא היו כל כך מהנים! עם הערכה הזאת אפשר ללמוד כל כך הרבה בצורה המהנה ביותר תנו לילדים הסקרנים שלכם את האפשרות המהנה הזאת.נ יתן להוריד קובץ הוראות מתורגם, הערכה מתאימה לגילאי 8+ משתתפים: 1+",https://www.babystav.co.il/מערכת-השמש--סולארית--שולחנית-מסתובבת-דגם-solar-system-2in1,בוקי | Buki,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Marmellada/Buki/solar1.jpg,out_of_stock,179.00 ILS,,true
125339,משגר רקטות זוהרות בחושך דגם Air Rockets,"משגר רקטות זוהרות בחושך מבית נשיונל ג'יאוגרפיק - Air rockets משגר רקטות זוהרות בחושך מבית נשיונל ג'יאוגרפיק מציע לילדים חוויה מלאת אנרגיה ומעוררת דמיון. המערכת כוללת משגר רקטות ו-4 רקטות ספוג, 2 זוהרות בחושך, למשחק שיגור מהפנט ביום ובלילה. תכונות המוצר כל רקטה מצוידת במנגנון אוויר מיוחד, שמאפשר שליטה מדויקת בכיוון ובמרחק השיגור. המשחק עשוי מחומרים עמידים, ומגיע עם מדריך למידה שכולל הוראות מפורטות כיצד להפעיל את המשגר. פיתוח מיומנויות המשחק מסייע בפיתוח מיומנויות כמו שיתוף פעולה, חשיבה יצירתית ומוטוריקה גסה. המערכת כוללת משגר רקטות עם משאבה לחיצה לשיגור רקטות לעבר היעד. 2 רקטות רגילות ו-2 זוהרות בחושך ניתן לכוון את כיוון השיגור בעזרת צינורות מתכווננים, לשליטה במרחק ובזווית. חוויה מהנה מוצר נהדר מבית נשיונל ג'יאוגרפיק, למשחק מרהיב, מאתגר ומושלם. המוצר מהנה וקל לשימוש, יעשיר את הזמן הפנוי של הילד ויאפשר לו לשחק עם חברים או בני משפחה. מידע נוסף הערכה מתאימה לגילאי 6+ משתתפים: 1+",https://www.babystav.co.il/משגר-רקטות-זוהרות-בחושך-דגם-air-rockets,נשיונל ג'יאוגרפיק | National Geographic,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Marmellada/National%20Geographic/rocket1.jpg,in_stock,169.00 ILS,,true
125340,עגלה מודולארית דגם Versiti,"מצבי שימוש מגוונית תואמת לסל שכיבה – ניתן להוסיף סלקל של Joie מדגם Ramble XL בתוספת תשלום תואמת לסלקלים מבית Joie – בתוספת תשלום i-Level™ Pro, sprint™, i-Gemm™ 3, i-Snug™ 2 מעבר קל מהאוטו לעגלה ובחזרה – בלי להעיר את התינוק. תואמת לעריסת רכב – בתוספת תשלום calmi™ R129 מספקת תנוחת שכיבה שטוחה גם ברכב וגם על השלדה. מעל 20 מצבים שונים בזכות האפשרות לחבר סלקל, סל שכיבה או מושב אחים – תצורת שימוש שמתאימה למשפחות מתרחבות. מושב עגלה דו-כיווני – ניתן לכוון כלפי ההורה או קדימה, בהתאם לגיל והעדפת התינוק. בטיחות מערכת בלימה ShoeSaver™ פעולה מהירה ובטוחה עם חיווי אדום כשהבלם מופעל. רתמת SoftTouch בעלת 5 נקודות אחיזה מרופדת ורכה במיוחד להגנה ונוחות מרבית. נוחות לתינוק ולהורה 4 מצבי שכיבה וישיבה כולל מצב שכיבה שטוחה ונוחה – מתאים גם לניובורן. גגון מלא עם הגנה UPF 50+ ודוחה מים מגן על הילד בכל מזג אוויר. בולמי זעזועים על כל הגלגלים נסיעה חלקה על כל משטח. ידית מתכווננת לגבהים שונים מתאימה להורים מכל גובה. משענת רגליים מתכווננת עם ריפוד נעים לתמיכה מלאה בצמיחה. נוחות בשימוש יומיומי 3 גבהים אפשריים למושב מקרבים את התינוק אליך – לקשר קרוב יותר. קיפול מהיר ואינטואיטיבי עם המושב לפנים או להורה – בלי מאמץ. סל אחסון גדול במיוחד עם גישה קדמית ואחורית, כולל אזור אחורי סגור. אבזמי Autoclick™ מגנטיים לאבטחת הילד בקלות ובמהירות. גלגלים ממולאים בקצף PunctureProof™ לא נוקבים – לעולם לא תיתקעו עם פנצ’ר. גלגלי קדמי מסתובב עם נעילה לתמרון קל גם על שטח לא אחיד. מידות המוצר פתוח: אורך 102 × רוחב 66 × גובה 120 ס""מ מקופל (עם כיוון הנסיעה): אורך 33 × רוחב 66 × גובה 82 ס""מ מקופל (נגד כיוון הנסיעה): אורך 33 × רוחב 66 × גובה 82 ס""מ משקל שלדה + מושב: 12.4 ק""ג מושב בלבד: 4.2 ק""ג סל אחסון תחתון: 1.2 ק""ג",https://www.babystav.co.il/עגלה-מודולארית-דגם-versiti,החנות של Joie,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Joie/Versiti/20241002_Versiti%20Eclipse_075_cs_cc_BW_HR.jpg,in_stock,2999.00 ILS,2399.00 ILS,true
125341,עגלת תאומים דגם Estrella,"עגלת תאומים דלוקס – קל משקל, נוח וניתן להתאמה אישית לשני ילדים עם רצונות משלהם – ולעגלה אחת שעונה על כולם. שימוש וגמישות מתאים מלידה ועד 22 ק""ג לכל מושב מושבים פונים קדימה עם אפשרות להתאמה נפרדת של: זוויות השכיבה משענות הרגליים הגגונים כל ילד יכול לשבת, לשכב או לנוח בדיוק כפי שנוח לו בטיחות מערכת בלימה מהירה בצעד אחד – מופעלת בקלות ובביטחון מלא רתמת SoftTouch בעלת 5 נקודות אחיזה – עם ריפודים רכים ונעימים נוחות אולטימטיבית שכיבה שטוחה מלאה – יוצרת סביבה נוחה ואורתופדית מרגע הלידה מספר מצבי שכיבה וישיבה לכל מושב גגון מתארך עם פתח אוורור – מקנה צל ונשימה גם בקיץ משענת רגליים מתכווננת עם תמיכה מרופדת לשוקיים גגון בגודל מלא עם הגנת UPF 50+ ודחיית מים בולמי זעזועים בכל הגלגלים לנסיעה חלקה בכל משטח חלון הצצה בגגונים – כדי שתמיד תוכלו להציץ על הקטנטנים בקלות נוחות תפעולית טיולון זוגי קל משקל במיוחד – קל לתמרון, הרמה ואחסון קיפול מהיר ביד אחת – פשוט ואינטואיטיבי מתקפל למבנה עצמאי קומפקטי – נוח לאחסון גם בבית קטן סל אחסון כפול רחב במיוחד – עם גישה קדמית ואחורית אבזמי Autoclick™ מגנטיים – סגירה מהירה ובטוחה של הרתמה ריפודי מושב נשלפים ודו-צדדיים – לתמיכה מרבית בכל מזג אוויר גלגלים קדמיים מסתובבים עם נעילה – נעים גם על משטחים קשים מידות ומשקל מתאים מלידה ועד 22 ק״ג לכל מושב מושלם לשימוש ארוך טווח לתאומים או אחים בגילאים שונים. מידות פתוחות: אורך: 87 ס״מ | רוחב: 72.5 ס״מ | גובה: 107 ס״מ מידות מקופלות: אורך: 37 ס״מ | רוחב: 72.5 ס״מ | גובה: 100 ס״מ משקל כולל: 13.5 ק״ג תקני בטיחות נבדק ואושר לפי התקן האירופי המחמיר: EN 1888-2:2018 + A1:2022 מתאים לעגלות לשימוש אינטנסיבי, גם עם שני ילדים במשקל מלא.",https://www.babystav.co.il/עגלת-תאומים-דגם-estrella,החנות של Joie,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Joie/Estrella/es3.jpg,in_stock,1999.00 ILS,1599.00 ILS,true
